event_id,transaction_id,customer_id,tx_time,amount,currency,merchant,merchant_category,payment_type,device_id,ip_address,user_agent,country,card_present,is_new_device,geo_mismatch,prior_tx_count_1h,prior_tx_count_24h,time_since_last_tx_min,is_fraud,fraud_type
f28ccc1a-912e-4a1c-adc7-ec3c38b28da1,57c957ee-bd0f-4559-8218-45b5ba3fe6ba,CUST100207,2025-10-10 20:03:58,5319.15,USD,Spotify,Entertainment,CARD,device_204,149.190.49.69,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),CA,0,0,0,0,0,4080.0833333333335,0,
5f01c2f0-86a0-47da-987d-65a6ea035b31,49ed82f6-e691-4c02-85dd-a01588e48646,CUST100207,2025-10-13 07:56:56,4178.7,USD,GooglePlay,Digital,CARD,device_204,160.192.173.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,0,0,0,0,0,3592.9666666666667,0,
54abf95b-e4ec-4abd-bdae-132caa31cf51,14e63ef1-88a9-4081-b168-36055616e15a,CUST100207,2025-10-21 02:44:04,2079.09,USD,Amazon,Retail,CARD,device_204,40.16.244.29,Mozilla/5.0 (Linux; Android 10; SM-G973F),CA,0,0,0,0,0,11207.133333333333,0,
39d38ffb-45ff-4051-9c88-f8b8b86e3c20,a60f954a-50d9-4346-812c-82b3aa7bd61e,CUST100207,2025-10-21 18:46:20,8018.66,USD,GooglePlay,Digital,CARD,device_1109,140.168.169.255,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),CA,0,1,0,0,1,962.2666666666667,0,
0714c04e-934b-4814-9231-843403303996,a6e84ae9-f877-4c38-9d55-4df64f52843d,CUST100207,2025-10-27 04:07:32,6473.7,USD,Uber,Transport,CARD,device_204,197.106.12.95,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),CA,1,0,0,0,0,7761.2,0,
f987556b-2d4f-42bf-9bbc-3319f84ee375,8739d1e6-f439-4323-ac52-a63e65e82215,CUST100207,2025-10-30 09:59:14,5441.47,USD,Apple,Electronics,CARD,device_204,117.199.78.36,Mozilla/5.0 (Linux; Android 10; SM-G973F),CA,1,0,0,0,0,4671.7,0,
5fa5c383-cbb1-4668-9a18-dc1d0b620685,d6d2641e-4021-40f5-8a2d-d717ba2a5687,CUST100208,2025-10-08 09:34:36,4504.1,INR,Swiggy,Food,CARD,device_249,24.254.23.76,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,0,0,0,0,,0,
2aa32160-5cd4-45f4-9288-4318761e8da9,da3a3528-1d64-4de6-8a0a-be7abf5dbf26,CUST100208,2025-10-09 07:58:13,21175.44,INR,GooglePlay,Digital,CARD,device_1190,39.144.77.235,Mozilla/5.0 (Linux; Android 10; SM-G973F),US,0,1,1,0,1,1343.6166666666666,1,account_takeover
234ed5d8-c987-45f6-b58e-dd2edba5467a,d4adb0d9-c804-4acc-a948-a491ec269632,CUST100208,2025-10-21 19:55:50,3542.89,INR,Netflix,Entertainment,NETBANKING,device_249,80.121.166.83,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,0,0,0,0,17997.616666666665,0,
20f301e7-b57b-4997-9755-bb442ca9b84a,5a03e878-ca8e-4364-81aa-f8f7d40aa50f,CUST100208,2025-10-22 17:54:14,4114.1,INR,Amazon,Retail,WALLET,device_249,63.229.65.104,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,0,0,0,1,1318.4,0,
901df926-e2f4-4991-a310-ddff5b886d7f,2443cb8b-717a-489e-befe-2aa2123dca43,CUST100208,2025-10-23 01:17:04,3329.93,INR,Uber,Transport,CARD,device_249,227.232.101.66,Mozilla/5.0 (Linux; Android 10; SM-G973F),IN,1,0,0,0,1,442.8333333333333,0,
656452c0-e8da-4931-8630-43d604654ff8,c6e13c83-538f-426d-bec6-0245b7cc0763,CUST100208,2025-10-23 01:40:32,6165.16,INR,BigBasket,Grocery,CARD,device_1105,224.4.231.252,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,1,0,1,2,23.466666666666665,0,
93c345a0-9671-454e-9e9a-2cc49c08d8f8,3922ae11-11da-49bb-b970-a7e55cd65be7,CUST100208,2025-11-01 17:46:52,1849.2,INR,Flipkart,Retail,UPI,device_249,40.34.116.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,0,0,0,0,13926.333333333334,0,
1a717f51-90ec-450c-94d3-bcaed5742454,a397240b-ea90-4ace-bb64-4a2ab884eb4d,CUST100209,2025-10-06 23:52:21,4009.21,INR,Apple,Electronics,CARD,device_309,33.235.241.146,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,1,0,0,0,0,,0,
483cd03b-5d74-484a-b9c0-d4f468ed87e5,2dda2538-ed11-4118-9751-0311fa6f30c7,CUST100209,2025-10-17 23:28:44,3340.4,INR,Uber,Transport,CARD,device_309,181.2.250.143,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,0,0,0,0,15816.383333333333,0,
41113e82-1d8f-4712-a9ab-229b6030a33b,4fb8d2c3-6066-4746-9344-821a8d85d12c,CUST100209,2025-10-20 10:56:01,3508.03,INR,Uber,Transport,CARD,device_309,246.7.80.198,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,1,0,0,0,0,3567.2833333333333,0,
6512fc0e-09a9-4dd8-be91-09f07648575a,4af643ef-27e5-4cd3-9b76-cf646649ea6e,CUST100210,2025-10-04 23:05:45,3008.45,USD,Paytm,Payments,NETBANKING,device_580,55.56.95.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,1,0,0,0,0,,0,
3e5c4a6b-8e04-4a5e-aa82-e7a9110b241a,57e20503-eed6-4291-bce2-35a8643fc3b1,CUST100210,2025-10-11 21:23:54,3500.09,USD,Spotify,Entertainment,WALLET,device_580,161.140.76.98,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,0,0,0,0,0,9978.15,0,
0da2558f-b14a-4a55-828b-6fdb8e2b694c,8142878e-4670-4780-9a5c-3f1da81879ff,CUST100210,2025-10-17 06:35:29,20197.64,USD,Flipkart,Retail,UPI,device_580,73.129.2.44,Mozilla/5.0 (Windows NT 10.0; Win64; x64),GB,1,0,1,0,0,7751.583333333333,1,card_cloning
21bf7fb7-e3ab-43d7-aa64-9b94efce2301,cf4c8894-eee8-4a73-91e9-73e50dd879aa,CUST100210,2025-10-17 19:23:31,4170.14,USD,Swiggy,Food,CARD,device_580,245.109.247.182,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),AU,1,0,0,0,1,768.0333333333333,0,
4a2e39ec-2d29-45d2-8484-132063830b27,52bed108-5356-4579-a465-3a6d17a740d2,CUST100210,2025-10-24 11:24:45,9407.0,USD,GooglePlay,Digital,CARD,device_580,239.176.213.65,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,0,0,0,0,0,9601.233333333334,0,
995bf1d9-6703-43f8-ae14-eb7edf13126b,9b3d36da-adf7-4927-8495-e463fb8f764f,CUST100210,2025-10-24 16:03:18,2287.05,USD,Swiggy,Food,CARD,device_580,240.232.45.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,1,0,0,0,1,278.55,0,
bf0dca91-13f9-4205-b203-e88c8f7a67b0,1dbe6b5e-302e-4162-97eb-58240b7d2cbc,CUST100210,2025-10-30 13:25:03,2226.94,USD,Apple,Electronics,NETBANKING,device_580,130.226.204.35,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),AU,1,0,0,0,0,8481.75,0,
fa5fd3c1-ad9d-43f3-97a2-28bc26fc5061,ce7cb57b-c4f2-4d9b-b951-b0bab4b3cb6f,CUST100210,2025-11-01 12:45:48,5465.56,USD,GooglePlay,Digital,CARD,device_580,183.251.50.40,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,0,0,0,0,0,2840.75,0,
067ff23f-2f79-44c3-992c-5b84abeadb72,66f1b6db-3ae5-4665-aa5f-db8ed4d61ce8,CUST100211,2025-10-07 18:44:38,1086.23,INR,Apple,Electronics,CARD,device_439,130.13.51.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,0,0,0,0,,0,
9565d320-e013-468c-8f50-c14d089234b8,16bbe8fd-49c3-4da9-8464-0bc02dd9bcbe,CUST100211,2025-10-16 16:45:15,1032.97,INR,Uber,Transport,NETBANKING,device_439,244.82.210.138,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,1,0,0,0,0,12840.616666666667,0,
4afbca1d-e3e3-4eb7-bd85-8f08b516dd42,8906bec7-b9d6-488a-80a2-28d5839e5ab2,CUST100211,2025-10-18 10:32:24,3517.13,INR,Uber,Transport,WALLET,device_439,233.4.55.43,Mozilla/5.0 (Linux; Android 10; SM-G973F),IN,0,0,0,0,0,2507.15,0,
1d0cc316-afd4-4be8-953d-52acc60aa978,b68ad2b0-66c6-4937-af09-907b7271957c,CUST100211,2025-10-28 20:53:03,2748.09,INR,Airline,Travel,UPI,device_439,184.227.139.23,Mozilla/5.0 (Linux; Android 10; SM-G973F),IN,0,0,0,0,0,15020.65,0,
05084177-1fba-435e-b986-efd88299687c,d85fb623-c711-4478-88df-654a5f1f9846,CUST100211,2025-11-01 03:47:20,1097.57,INR,Netflix,Entertainment,UPI,device_439,165.52.201.38,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,0,0,0,0,4734.283333333334,0,
5439e3c9-1268-4b88-ab90-ae09603b147c,16b880c1-27a5-4ee0-9ec5-d89f9ed1d882,CUST100211,2025-11-03 05:35:09,3238.12,INR,HotelBooking,Travel,CARD,device_983,13.65.236.114,Mozilla/5.0 (Linux; Android 10; SM-G973F),IN,0,1,0,0,0,2987.8166666666666,0,
1cab3cb3-92f2-4fc1-a4e4-0394b47dae31,806072f5-82ef-4bc2-8ed4-a3b78400d000,CUST100212,2025-10-16 07:22:20,721.17,USD,Ola,Transport,CARD,device_350,115.114.254.32,Mozilla/5.0 (Linux; Android 10; SM-G973F),GB,0,0,0,0,0,,0,
c3815a8b-8013-44b2-9499-7902ecde1ac7,d8e36976-8ad2-417f-8a7d-32d3811f0a3f,CUST100212,2025-10-30 08:29:34,236.87,USD,Netflix,Entertainment,CARD,device_350,124.176.86.28,Mozilla/5.0 (Linux; Android 10; SM-G973F),GB,1,0,0,0,0,20227.233333333334,0,
209df3e3-c415-4f4f-a5af-a0476149ae22,b11e2e3d-3252-452d-ad00-5c943327bb6a,CUST100213,2025-10-12 13:55:42,10499.39,INR,Spotify,Entertainment,CARD,device_502,237.238.60.143,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,0,0,0,0,,0,
71c1d64b-7bc9-4794-a209-a3b70ae6a814,9794a65a-54e4-4af6-a998-f44c059ab3b0,CUST100213,2025-10-26 03:08:13,5685.92,INR,Ola,Transport,CARD,device_502,40.180.206.23,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,1,0,0,0,0,19512.516666666666,0,
b9b10ebe-e23c-463c-a152-fe81c8a5273d,7c344073-4589-41b6-8703-913e6ee6f941,CUST100213,2025-10-31 22:18:07,3076.4,INR,Paytm,Payments,CARD,device_502,135.87.224.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,1,0,0,0,0,8349.9,0,
3fcb490d-22e0-478a-acbf-c99c0c6bc0eb,4621c070-622e-4a86-818b-07b873953599,CUST100213,2025-11-03 10:56:17,1.0,INR,Netflix,Entertainment,CARD,device_502,50.32.51.156,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,0,0,0,0,3638.1666666666665,0,
df5a97ae-c228-444d-8489-f96bcd9ad3e8,7e651d85-64aa-4fbc-a6e8-d6da0591d190,CUST100214,2025-10-20 21:37:30,1786.35,INR,Spotify,Entertainment,CARD,device_371,3.180.22.85,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,1,0,0,0,0,,0,
c00e4c5a-f92d-454f-b9c6-c98cbd3ad81e,b3aed834-8765-46eb-819c-37e04563233c,CUST100214,2025-10-21 02:24:04,382.8,INR,BigBasket,Grocery,CARD,device_371,172.72.116.81,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,0,0,0,1,286.56666666666666,0,
d49cf80d-c1a2-4de5-bbbf-47961a2715c7,e1df0b42-ea26-4090-aa79-ca38844c5abf,CUST100214,2025-10-25 03:16:14,5649.47,INR,BigBasket,Grocery,CARD,device_876,233.70.93.92,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),CA,0,1,1,0,0,5812.166666666667,1,account_takeover
578c184e-ea1f-4606-89b0-c4c5784e02c2,0148bf26-327d-489d-bcaf-442b8cdcf816,CUST100214,2025-10-27 16:11:32,612.76,INR,Steam,Digital,UPI,device_371,26.220.185.136,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,0,0,0,0,3655.3,0,
95d1e0d2-d3ae-4d4c-973d-5ab22e289111,a9e56549-70d1-4425-963e-2ed24efc8898,CUST100214,2025-10-27 22:40:40,587.48,INR,Apple,Electronics,CARD,device_371,173.139.76.59,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,0,0,0,1,389.1333333333333,0,
9cce5dfb-a91a-414e-ac67-1cfd4717cf01,4cfe727c-d0c6-4add-9715-535c5a694cf8,CUST100214,2025-10-28 13:24:22,4031.37,INR,Swiggy,Food,CARD,device_1181,94.161.223.102,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,1,0,0,2,883.7,0,
1dfef82c-f515-4d23-938c-7b63e8918e72,f736c646-3bdd-411b-9198-d048981cb3e2,CUST100214,2025-11-01 23:33:02,3792.69,INR,Steam,Digital,UPI,device_371,23.99.185.197,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,0,0,0,0,6368.666666666667,0,
7ce1f701-e24b-4034-a77b-5cd9031f4333,39af7f99-f225-4017-872d-38ce03f6dd1c,CUST100215,2025-10-10 22:55:10,1180.79,USD,Paytm,Payments,CARD,device_446,86.123.165.74,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),CA,0,0,0,0,0,,0,
4cd91140-cfc6-4202-acd6-9bbd6fcf56f3,d95410e7-0f78-42d9-b877-e0572109612a,CUST100215,2025-10-12 23:19:27,4512.67,USD,Steam,Digital,CARD,device_446,104.191.5.216,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,1,0,0,0,0,2904.2833333333333,0,
632fa4bb-c6d1-4ba1-b6f4-ea4bcc79d640,64f88237-5a4f-411a-b25e-49f590d568bf,CUST100215,2025-10-19 03:06:01,6343.13,USD,Myntra,Retail,UPI,device_719,4.50.149.44,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),CA,1,1,0,0,0,8866.566666666668,1,card_cloning
7bd5aa23-625e-4295-82ae-c54e3d8d9d04,7334fc51-4a38-4d1d-8a4e-dcb2dc7b510e,CUST100215,2025-10-21 23:31:21,3595.11,USD,Amazon,Retail,WALLET,device_446,106.71.215.11,Mozilla/5.0 (Linux; Android 10; SM-G973F),AU,0,0,1,0,0,4105.333333333333,0,
bc9cb93a-0fe3-427a-a29c-648ac3cfe134,273ab542-23d4-45a3-bc01-cc77e6f43310,CUST100215,2025-10-22 22:32:42,1.0,USD,Paytm,Payments,CARD,device_446,15.205.21.224,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),CA,0,0,0,0,1,1381.35,0,
27bc9bd1-7c07-427b-bc4a-d09dae1879b3,e6e9c533-d208-4bda-ae97-69737226846f,CUST100215,2025-10-24 09:41:03,603.77,USD,Steam,Digital,CARD,device_446,65.33.59.19,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),CA,0,0,0,0,0,2108.35,0,
4245a2d4-b6f2-41fc-90d1-b5ddb449ecb9,005f8d56-52fc-4d8c-8bb5-a67859a9af6d,CUST100215,2025-10-31 01:05:12,7399.21,USD,Airline,Travel,CARD,device_446,133.118.31.144,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),CA,0,0,0,0,0,9564.15,0,
f81bef3e-7e3e-4115-a5ca-8169cdbcbddf,cc76c935-ef3b-4608-b76f-3485e055a21a,CUST100215,2025-11-01 08:41:13,7097.51,USD,Uber,Transport,CARD,device_446,209.102.107.134,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,0,0,0,0,0,1896.0166666666667,0,
b73b5b81-2964-4b08-a6e4-b0ced0fce124,1f28285e-4e71-4749-a66d-10c3c2ace12c,CUST100216,2025-10-12 21:17:00,3814.51,USD,Flipkart,Retail,NETBANKING,device_277,154.86.167.245,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),US,0,0,0,0,0,,0,
e8bc4dc8-8cf3-4db3-9aea-cf3a22fa1cd4,d0ee8229-e450-4960-af5d-e0f8df1e569b,CUST100217,2025-10-22 08:36:57,3263.38,USD,GooglePlay,Digital,CARD,device_552,153.101.94.67,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,1,0,0,0,0,,0,
65ec22f0-622f-4243-adc5-d41004fcee87,a81688ef-b168-4c0d-b562-00949f953311,CUST100217,2025-10-30 07:33:06,4592.78,USD,Myntra,Retail,UPI,device_552,250.248.4.206,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),AU,0,0,0,0,0,11456.15,0,
d7deb0b8-26c9-46fd-bbd7-5f97bfafa32a,c74406f1-1b3d-4cf8-a80f-acf06576f29c,CUST100218,2025-10-08 18:11:25,1.0,USD,Ola,Transport,UPI,device_275,8.159.34.90,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,0,0,0,0,0,,0,
b1b2733c-5b91-4b80-9baa-dda3115ca19a,63a390c4-5966-49f0-adf7-59f8dc6fb40f,CUST100218,2025-10-14 05:16:04,3982.6,USD,Apple,Electronics,CARD,device_275,160.106.116.244,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),CA,0,0,0,0,0,7864.65,0,
6b3c6740-d7c0-41d6-9e0d-8b81c81f7364,39020263-5ae9-4437-9010-a96530947479,CUST100218,2025-10-14 16:15:30,55.51,USD,Ola,Transport,CARD,device_1148,13.14.96.71,Mozilla/5.0 (Linux; Android 10; SM-G973F),CA,1,1,0,0,1,659.4333333333333,0,
9b0c3883-f367-4bf1-bb6b-8011954a1e30,6c3b6496-4ed6-446a-914a-4439d53a7aae,CUST100218,2025-10-18 20:33:30,3466.17,USD,Apple,Electronics,CARD,device_275,228.88.247.71,Mozilla/5.0 (Linux; Android 10; SM-G973F),CA,0,0,0,0,0,6018.0,0,
b93b4014-be0b-4a17-9685-50b10dffefb5,9da1902f-140f-4f38-88ae-9fbc0fdcc841,CUST100219,2025-10-04 22:56:57,5865.89,USD,Spotify,Entertainment,CARD,device_89,239.143.220.158,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),GB,1,0,0,0,0,,0,
e24168c9-b4d3-4ca3-981a-65b6ceba5c0a,afd90f6e-5d22-4f4a-8362-731390a3ae9c,CUST100219,2025-10-05 11:09:58,1.0,USD,Paytm,Payments,NETBANKING,device_89,47.75.164.12,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),GB,0,0,0,0,1,733.0166666666667,0,
eb9af914-f92d-49f0-b820-5bf9379cd3ef,b7593e2a-6d9e-47a2-90ad-de27c840e976,CUST100219,2025-10-08 00:44:19,11576.27,USD,Ola,Transport,CARD,device_1053,221.253.44.37,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,0,1,1,0,0,3694.35,1,card_cloning
1199f1f2-db88-41d3-8c52-f9fd1557705d,69e4583f-bf6d-4734-8674-74a66a215cb7,CUST100219,2025-10-14 00:57:15,363.7,USD,Myntra,Retail,NETBANKING,device_89,107.5.160.99,Mozilla/5.0 (Linux; Android 10; SM-G973F),GB,0,0,0,0,0,8652.933333333332,0,
24b04111-d0f2-4d16-a49a-b80edfd6505c,5d27365e-1c0d-431f-be34-ddc55dd2eb77,CUST100219,2025-10-19 10:32:59,5425.84,USD,Swiggy,Food,UPI,device_89,5.123.55.135,Mozilla/5.0 (Windows NT 10.0; Win64; x64),GB,0,0,0,0,0,7775.733333333334,0,
737bf564-460c-422d-a3e8-07627e52c874,5af8c205-e768-4f7c-96a0-ade343e5233d,CUST100219,2025-10-27 00:41:23,1.0,USD,Uber,Transport,CARD,device_89,108.91.165.221,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),GB,1,0,0,0,0,10928.4,0,
644f8ef0-9ca5-4776-9225-fd57bcb5bbb5,c1e02c65-e5c1-461d-aaf7-d12d5284d4c0,CUST100220,2025-10-04 19:57:47,7422.6,USD,Paytm,Payments,CARD,device_250,82.149.62.184,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),GB,0,0,0,0,0,,0,
f55cae10-c380-40de-9f12-f442aa434ff3,f9e2d9a1-1a4d-4857-9df6-6dbaad4acc77,CUST100221,2025-10-05 02:53:25,4633.39,USD,Swiggy,Food,CARD,device_389,199.249.111.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,0,0,0,0,0,,0,
49d962f5-28e0-4567-92da-1d4e074fc233,5e77fe78-51f4-4431-b350-e5b438704b62,CUST100221,2025-10-09 20:03:52,3513.25,USD,Airline,Travel,WALLET,device_969,233.188.230.59,Mozilla/5.0 (Linux; Android 10; SM-G973F),CA,0,1,0,0,0,6790.45,0,
2ee887de-d507-4e41-bf55-f324e9928e33,182abc78-89ac-490a-ad10-3d09b5d2b462,CUST100221,2025-10-26 00:57:02,2551.12,USD,Uber,Transport,NETBANKING,device_389,19.117.121.239,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),CA,0,0,0,0,0,23333.166666666668,0,
20d8fbde-5f09-4b2a-a0bf-87257b9d350b,306e488f-d56a-47b2-a3e6-8198e9b1e862,CUST100221,2025-10-26 11:50:39,5077.06,USD,Amazon,Retail,NETBANKING,device_879,22.132.250.18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),CA,1,1,0,0,1,653.6166666666667,0,
09de18e5-8f1c-4312-b865-b0cbf7380bb9,54823e7f-3e98-4e0a-a3c0-2027d5b08c5a,CUST100222,2025-10-12 12:15:30,82.17,USD,Samsung,Electronics,CARD,device_333,168.238.251.28,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),GB,0,0,0,0,0,,0,
a65f8800-7bfb-4268-a102-0a2bf93d4e70,77e81c5c-2924-451e-8af3-7ad7b2bea9ff,CUST100223,2025-10-09 20:07:34,166.54,USD,Apple,Electronics,UPI,device_364,20.72.221.8,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),US,0,0,0,0,0,,0,
0e48256a-c562-4c4a-a715-4f4db6024b89,be170e42-6285-4f1d-b961-be78122eb91d,CUST100223,2025-10-25 22:25:13,842.89,USD,Flipkart,Retail,WALLET,device_364,151.51.174.101,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),US,0,0,0,0,0,23177.65,0,
187609d1-2ba1-487c-a1b6-5ff979f7c88b,1c81b196-9a36-471d-b371-ab31d6c96161,CUST100224,2025-10-12 00:26:37,1343.7,USD,Spotify,Entertainment,NETBANKING,device_791,207.238.249.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),GB,0,1,0,0,0,,0,
de715dc0-b090-416a-9f9e-59e6f5eedcd7,dc5178da-4ac3-4204-8f5b-f0360b7405e9,CUST100224,2025-10-17 04:17:07,224.14,USD,Uber,Transport,NETBANKING,device_283,70.50.105.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64),GB,0,0,0,0,0,7430.5,0,
563dc6de-4728-4a1b-982a-bcc2e0a0a1bb,8ab09172-5506-4af1-9cec-e331e9935da6,CUST100224,2025-11-02 01:18:22,1.0,USD,Flipkart,Retail,CARD,device_283,242.227.14.52,Mozilla/5.0 (Windows NT 10.0; Win64; x64),GB,1,0,0,0,0,22861.25,0,
0e987468-c222-4c11-9ab1-0b4361be2373,fe3cd384-afbe-4c3d-94c8-45b6709a5526,CUST100225,2025-10-04 17:08:09,355.61,USD,Spotify,Entertainment,CARD,device_196,35.1.74.118,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),AU,0,0,0,0,0,,0,
f405554c-c59b-4bb3-96b2-6e7001a460ef,5e69d9f1-0fe2-4d65-afd9-a68e7dcd1f60,CUST100225,2025-10-12 00:07:01,175.25,USD,Airline,Travel,NETBANKING,device_196,68.5.30.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,0,0,0,0,0,10498.866666666667,0,
c5309b0b-6970-4428-aa44-48694cb81d17,5d7f15c1-415f-4581-845a-1115054da0ce,CUST100225,2025-10-14 19:00:48,202.92,USD,Samsung,Electronics,WALLET,device_196,255.109.59.215,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),AU,1,0,0,0,0,4013.7833333333333,0,
d26b7d1b-e9be-43b6-b8f3-6963d5d17eb9,cd3f4c57-ec8a-46df-88d7-99e81b41846b,CUST100225,2025-10-25 08:09:25,310.11,USD,Ola,Transport,CARD,device_196,177.28.140.26,Mozilla/5.0 (Linux; Android 10; SM-G973F),AU,0,0,0,0,0,15188.616666666667,0,
12f36d15-8735-468d-a84a-59efcd9c98b0,09b095aa-819c-4dee-bc6c-efc5cd72487a,CUST100225,2025-10-26 06:57:31,216.67,USD,Swiggy,Food,CARD,device_196,3.210.159.23,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,0,0,0,0,1,1368.1,0,
2416135a-ff6e-4e0b-a231-141f55fd537a,068bcc17-185f-43d2-b4f3-e1d6e359eb6a,CUST100225,2025-11-03 02:22:31,271.81,USD,Netflix,Entertainment,NETBANKING,device_196,49.247.150.145,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),AU,0,0,0,0,0,11245.0,0,
f56d873a-10c8-43a4-a5e1-b37914a94c3f,da84245f-7506-444a-8e42-bba00325eb7e,CUST100226,2025-10-11 08:29:44,1328.72,INR,Swiggy,Food,CARD,device_417,170.238.45.97,Mozilla/5.0 (Linux; Android 10; SM-G973F),IN,1,0,0,0,0,,0,
9eaacb43-8709-4049-97d6-a83a6e64b6e9,aa838b6e-be99-44ac-b53c-ca357c569154,CUST100226,2025-10-13 17:28:20,2651.7,INR,Flipkart,Retail,CARD,device_417,168.78.251.19,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,0,0,0,0,3418.6,0,
5c361035-5cd6-469a-bf4b-352a9f11a0a5,6e8706ba-ec63-47e8-a66b-fbf4d1ee13fc,CUST100226,2025-10-13 19:09:24,1455.28,INR,Myntra,Retail,CARD,device_417,160.7.191.146,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,0,0,0,1,101.06666666666666,0,
f38a77ab-1b17-4b91-8685-9a9339ab3f91,73af4463-e2be-4b44-a345-97512e9b11e4,CUST100226,2025-10-23 06:25:08,802.42,INR,Uber,Transport,NETBANKING,device_417,165.141.238.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,0,0,0,0,13635.733333333334,0,
1e97c170-8933-41a6-a045-c010748c7a17,78896f88-80c6-43c8-bf15-d1e1750a8591,CUST100227,2025-10-06 15:09:52,2208.16,USD,Zomato,Food,CARD,device_247,207.26.35.60,Mozilla/5.0 (Linux; Android 10; SM-G973F),CA,0,0,0,0,0,,0,
